"subject" "activity" "measurement" "mean"
"3090" "7" "LAYING" "time-body-acceleration-jerk-std-z" -0.972983064230769
"3091" "8" "WALKING" "time-body-acceleration-jerk-std-z" -0.383200596479167
"3092" "8" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.447518179097561
"3093" "8" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.0135136269
"3094" "8" "SITTING" "time-body-acceleration-jerk-std-z" -0.985285807173913
"3095" "8" "STANDING" "time-body-acceleration-jerk-std-z" -0.982610899259259
"3096" "8" "LAYING" "time-body-acceleration-jerk-std-z" -0.96608757462963
"3097" "11" "WALKING" "time-body-acceleration-jerk-std-z" -0.720654731186441
"3098" "11" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.785359167222222
"3099" "11" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.579710482173913
"3100" "11" "SITTING" "time-body-acceleration-jerk-std-z" -0.983441609622641
"3101" "11" "STANDING" "time-body-acceleration-jerk-std-z" -0.990132989574468
"3102" "11" "LAYING" "time-body-acceleration-jerk-std-z" -0.982111784210526
"3103" "14" "WALKING" "time-body-acceleration-jerk-std-z" -0.472791088644068
"3104" "14" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.327868814314815
"3105" "14" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.133634060621778
"3106" "14" "SITTING" "time-body-acceleration-jerk-std-z" -0.976133383518519
"3107" "14" "STANDING" "time-body-acceleration-jerk-std-z" -0.970766734
"3108" "14" "LAYING" "time-body-acceleration-jerk-std-z" -0.972431855490196
"3109" "15" "WALKING" "time-body-acceleration-jerk-std-z" -0.686268420555556
"3110" "15" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.748809454166667
"3111" "15" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.404005582309524
"3112" "15" "SITTING" "time-body-acceleration-jerk-std-z" -0.987011024745763
"3113" "15" "STANDING" "time-body-acceleration-jerk-std-z" -0.985301940754717
"3114" "15" "LAYING" "time-body-acceleration-jerk-std-z" -0.978402956527778
"3115" "16" "WALKING" "time-body-acceleration-jerk-std-z" -0.44025821745098
"3116" "16" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.593411129607843
"3117" "16" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.303381582831915
"3118" "16" "SITTING" "time-body-acceleration-jerk-std-z" -0.983487212898551
"3119" "16" "STANDING" "time-body-acceleration-jerk-std-z" -0.988073825641026
"3120" "16" "LAYING" "time-body-acceleration-jerk-std-z" -0.987644127
"3121" "17" "WALKING" "time-body-acceleration-jerk-std-z" -0.534303311639344
"3122" "17" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.657430836041667
"3123" "17" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.536331570652174
"3124" "17" "SITTING" "time-body-acceleration-jerk-std-z" -0.990529261875
"3125" "17" "STANDING" "time-body-acceleration-jerk-std-z" -0.991217027307692
"3126" "17" "LAYING" "time-body-acceleration-jerk-std-z" -0.98281300056338
"3127" "19" "WALKING" "time-body-acceleration-jerk-std-z" -0.179390497475
"3128" "19" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.4442822275
"3129" "19" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.0200111148717949
"3130" "19" "SITTING" "time-body-acceleration-jerk-std-z" -0.986704740273973
"3131" "19" "STANDING" "time-body-acceleration-jerk-std-z" -0.986142491917808
"3132" "19" "LAYING" "time-body-acceleration-jerk-std-z" -0.988260181084337
"3133" "21" "WALKING" "time-body-acceleration-jerk-std-z" -0.425142604807692
"3134" "21" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.562052350212766
"3135" "21" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.246061882112444
"3136" "21" "SITTING" "time-body-acceleration-jerk-std-z" -0.985823622941176
"3137" "21" "STANDING" "time-body-acceleration-jerk-std-z" -0.977915677191011
"3138" "21" "LAYING" "time-body-acceleration-jerk-std-z" -0.983977644222222
"3139" "22" "WALKING" "time-body-acceleration-jerk-std-z" -0.313155902608696
"3140" "22" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.471703304761905
"3141" "22" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.477806646111111
"3142" "22" "SITTING" "time-body-acceleration-jerk-std-z" -0.978928356290323
"3143" "22" "STANDING" "time-body-acceleration-jerk-std-z" -0.981478064920635
"3144" "22" "LAYING" "time-body-acceleration-jerk-std-z" -0.974527011944444
"3145" "23" "WALKING" "time-body-acceleration-jerk-std-z" -0.0293115056033898
"3146" "23" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.408094020392157
"3147" "23" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" 0.0310157077775926
"3148" "23" "SITTING" "time-body-acceleration-jerk-std-z" -0.975978995
"3149" "23" "STANDING" "time-body-acceleration-jerk-std-z" -0.973595215441176
"3150" "23" "LAYING" "time-body-acceleration-jerk-std-z" -0.984663476666667
"3151" "25" "WALKING" "time-body-acceleration-jerk-std-z" -0.675601403648649
"3152" "25" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.812458372307692
"3153" "25" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.711494695517241
"3154" "25" "SITTING" "time-body-acceleration-jerk-std-z" -0.988433153384615
"3155" "25" "STANDING" "time-body-acceleration-jerk-std-z" -0.987062685135135
"3156" "25" "LAYING" "time-body-acceleration-jerk-std-z" -0.96783552630137
"3157" "26" "WALKING" "time-body-acceleration-jerk-std-z" -0.397483516101695
"3158" "26" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.677995585454545
"3159" "26" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.3793359516
"3160" "26" "SITTING" "time-body-acceleration-jerk-std-z" -0.99000871051282
"3161" "26" "STANDING" "time-body-acceleration-jerk-std-z" -0.986693448648649
"3162" "26" "LAYING" "time-body-acceleration-jerk-std-z" -0.989064628947368
"3163" "27" "WALKING" "time-body-acceleration-jerk-std-z" -0.401188539824561
"3164" "27" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.633722935098039
"3165" "27" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.409310918409091
"3166" "27" "SITTING" "time-body-acceleration-jerk-std-z" -0.988904001571429
"3167" "27" "STANDING" "time-body-acceleration-jerk-std-z" -0.987354788
"3168" "27" "LAYING" "time-body-acceleration-jerk-std-z" -0.989685146621622
"3169" "28" "WALKING" "time-body-acceleration-jerk-std-z" -0.537470471666667
"3170" "28" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.637488941176471
"3171" "28" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.427053261304348
"3172" "28" "SITTING" "time-body-acceleration-jerk-std-z" -0.976327426666667
"3173" "28" "STANDING" "time-body-acceleration-jerk-std-z" -0.969765362025316
"3174" "28" "LAYING" "time-body-acceleration-jerk-std-z" -0.973071655875
"3175" "29" "WALKING" "time-body-acceleration-jerk-std-z" -0.461758009811321
"3176" "29" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.678763766530612
"3177" "29" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.478764185
"3178" "29" "SITTING" "time-body-acceleration-jerk-std-z" -0.990168733
"3179" "29" "STANDING" "time-body-acceleration-jerk-std-z" -0.990593859692308
"3180" "29" "LAYING" "time-body-acceleration-jerk-std-z" -0.993288313333333
"3181" "30" "WALKING" "time-body-acceleration-jerk-std-z" -0.521351855076923
"3182" "30" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.761942025384615
"3183" "30" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.467070153387097
"3184" "30" "SITTING" "time-body-acceleration-jerk-std-z" -0.988164381290323
"3185" "30" "STANDING" "time-body-acceleration-jerk-std-z" -0.968897316101695
"3186" "30" "LAYING" "time-body-acceleration-jerk-std-z" -0.979517896142857
"3187" "2" "WALKING" "time-body-acceleration-jerk-std-z" -0.586090418983051
"3188" "2" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.5737463525
"3189" "2" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.340122023191489
"3190" "2" "SITTING" "time-body-acceleration-jerk-std-z" -0.98751821173913
"3191" "2" "STANDING" "time-body-acceleration-jerk-std-z" -0.982841446481482
"3192" "2" "LAYING" "time-body-acceleration-jerk-std-z" -0.988442014375
"3193" "4" "WALKING" "time-body-acceleration-jerk-std-z" -0.7513913825
"3194" "4" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.726495311923077
"3195" "4" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.626646986888889
"3196" "4" "SITTING" "time-body-acceleration-jerk-std-z" -0.9790387658
"3197" "4" "STANDING" "time-body-acceleration-jerk-std-z" -0.973054201071429
"3198" "4" "LAYING" "time-body-acceleration-jerk-std-z" -0.978511984259259
"3199" "9" "WALKING" "time-body-acceleration-jerk-std-z" -0.409764526153846
"3200" "9" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.647296002040816
"3201" "9" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.359513362761905
"3202" "9" "SITTING" "time-body-acceleration-jerk-std-z" -0.9618894376
"3203" "9" "STANDING" "time-body-acceleration-jerk-std-z" -0.970584264666667
"3204" "9" "LAYING" "time-body-acceleration-jerk-std-z" -0.958562455
"3205" "10" "WALKING" "time-body-acceleration-jerk-std-z" -0.511662905849057
"3206" "10" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.607520480212766
"3207" "10" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.318188417289474
"3208" "10" "SITTING" "time-body-acceleration-jerk-std-z" -0.988255803703704
"3209" "10" "STANDING" "time-body-acceleration-jerk-std-z" -0.9764306
"3210" "10" "LAYING" "time-body-acceleration-jerk-std-z" -0.976256662586207
"3211" "12" "WALKING" "time-body-acceleration-jerk-std-z" -0.512276838
"3212" "12" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.719336352692308
"3213" "12" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.498655793478261
"3214" "12" "SITTING" "time-body-acceleration-jerk-std-z" -0.97911346627451
"3215" "12" "STANDING" "time-body-acceleration-jerk-std-z" -0.975556976885246
"3216" "12" "LAYING" "time-body-acceleration-jerk-std-z" -0.970629308166667
"3217" "13" "WALKING" "time-body-acceleration-jerk-std-z" -0.374633172105263
"3218" "13" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.660921263636364
"3219" "13" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.31704660987234
"3220" "13" "SITTING" "time-body-acceleration-jerk-std-z" -0.987612090204082
"3221" "13" "STANDING" "time-body-acceleration-jerk-std-z" -0.986926242631579
"3222" "13" "LAYING" "time-body-acceleration-jerk-std-z" -0.983070657419355
"3223" "18" "WALKING" "time-body-acceleration-jerk-std-z" -0.633325860714286
"3224" "18" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.760829911206897
"3225" "18" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.651246664909091
"3226" "18" "SITTING" "time-body-acceleration-jerk-std-z" -0.990153121754386
"3227" "18" "STANDING" "time-body-acceleration-jerk-std-z" -0.988455249452055
"3228" "18" "LAYING" "time-body-acceleration-jerk-std-z" -0.990660246153846
"3229" "20" "WALKING" "time-body-acceleration-jerk-std-z" -0.387664584313725
"3230" "20" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.513641207058824
"3231" "20" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.381503405466667
"3232" "20" "SITTING" "time-body-acceleration-jerk-std-z" -0.976522488787879
"3233" "20" "STANDING" "time-body-acceleration-jerk-std-z" -0.958936310958904
"3234" "20" "LAYING" "time-body-acceleration-jerk-std-z" -0.984989224117647
"3235" "24" "WALKING" "time-body-acceleration-jerk-std-z" -0.491189466034483
"3236" "24" "WALKING_UPSTAIRS" "time-body-acceleration-jerk-std-z" -0.523807264237288
"3237" "24" "WALKING_DOWNSTAIRS" "time-body-acceleration-jerk-std-z" -0.290239376563636
"3238" "24" "SITTING" "time-body-acceleration-jerk-std-z" -0.984662946764706
"3239" "24" "STANDING" "time-body-acceleration-jerk-std-z" -0.977716354927536
"3240" "24" "LAYING" "time-body-acceleration-jerk-std-z" -0.983087366805556
"3241" "1" "WALKING" "time-body-gyroscope-mean-x" -0.041830963526
"3242" "1" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.050549379754717
"3243" "1" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.0350781902989796
"3244" "1" "SITTING" "time-body-gyroscope-mean-x" -0.045350056512766
"3245" "1" "STANDING" "time-body-gyroscope-mean-x" -0.0239877347979245
"3246" "1" "LAYING" "time-body-gyroscope-mean-x" -0.016553093978
"3247" "3" "WALKING" "time-body-gyroscope-mean-x" -0.0256405192517241
"3248" "3" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.0721980309322034
"3249" "3" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.13157327645102
"3250" "3" "SITTING" "time-body-gyroscope-mean-x" -0.0385365204807692
"3251" "3" "STANDING" "time-body-gyroscope-mean-x" -0.0246626070770492
"3252" "3" "LAYING" "time-body-gyroscope-mean-x" -0.0208170540330645
"3253" "5" "WALKING" "time-body-gyroscope-mean-x" -0.0488919896632143
"3254" "5" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.0395191121489362
"3255" "5" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.068294569906383
"3256" "5" "SITTING" "time-body-gyroscope-mean-x" -0.0422355209795455
"3257" "5" "STANDING" "time-body-gyroscope-mean-x" -0.0322711902673214
"3258" "5" "LAYING" "time-body-gyroscope-mean-x" -0.0218935013501923
"3259" "6" "WALKING" "time-body-gyroscope-mean-x" -0.025509618645614
"3260" "6" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" -0.0767406825588235
"3261" "6" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.0960837437708333
"3262" "6" "SITTING" "time-body-gyroscope-mean-x" -0.0372442282830909
"3263" "6" "STANDING" "time-body-gyroscope-mean-x" -0.028251913022807
"3264" "6" "LAYING" "time-body-gyroscope-mean-x" -0.0079605026754386
"3265" "7" "WALKING" "time-body-gyroscope-mean-x" 0.00228835208526316
"3266" "7" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" -0.138778108029412
"3267" "7" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.105409612961702
"3268" "7" "SITTING" "time-body-gyroscope-mean-x" -0.04963797197125
"3269" "7" "STANDING" "time-body-gyroscope-mean-x" -0.0291582212545283
"3270" "7" "LAYING" "time-body-gyroscope-mean-x" -0.00282641913096154
"3271" "8" "WALKING" "time-body-gyroscope-mean-x" 0.0235088228254167
"3272" "8" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.19270447595122
"3273" "8" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.121189625973684
"3274" "8" "SITTING" "time-body-gyroscope-mean-x" -0.0547396987173913
"3275" "8" "STANDING" "time-body-gyroscope-mean-x" -0.0219671978203704
"3276" "8" "LAYING" "time-body-gyroscope-mean-x" 0.00535361206851852
"3277" "11" "WALKING" "time-body-gyroscope-mean-x" -0.0426928995457627
"3278" "11" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" -0.0820909701727778
"3279" "11" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.12506869905
"3280" "11" "SITTING" "time-body-gyroscope-mean-x" -0.0399984915849057
"3281" "11" "STANDING" "time-body-gyroscope-mean-x" -0.0293141521489362
"3282" "11" "LAYING" "time-body-gyroscope-mean-x" -0.0191743840136842
"3283" "14" "WALKING" "time-body-gyroscope-mean-x" -0.00347655062271186
"3284" "14" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.0813841685037037
"3285" "14" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.0147079653333333
"3286" "14" "SITTING" "time-body-gyroscope-mean-x" -0.0440403326851852
"3287" "14" "STANDING" "time-body-gyroscope-mean-x" -0.0220886526891667
"3288" "14" "LAYING" "time-body-gyroscope-mean-x" 0.00505221181607843
"3289" "15" "WALKING" "time-body-gyroscope-mean-x" -0.0554883847662963
"3290" "15" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.0903340029875
"3291" "15" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.136618653071429
"3292" "15" "SITTING" "time-body-gyroscope-mean-x" -0.0377111130338983
"3293" "15" "STANDING" "time-body-gyroscope-mean-x" -0.0262433562254717
"3294" "15" "LAYING" "time-body-gyroscope-mean-x" -0.0168300887791667
"3295" "16" "WALKING" "time-body-gyroscope-mean-x" -0.0151721912792157
"3296" "16" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.0718408878078431
"3297" "16" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.0225373369978723
"3298" "16" "SITTING" "time-body-gyroscope-mean-x" -0.0412014042275362
"3299" "16" "STANDING" "time-body-gyroscope-mean-x" -0.0299337294166667
"3300" "16" "LAYING" "time-body-gyroscope-mean-x" -0.0161545406857143
"3301" "17" "WALKING" "time-body-gyroscope-mean-x" -0.00922265519180328
"3302" "17" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" -0.0304250571395833
"3303" "17" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" 0.0677728390673913
"3304" "17" "SITTING" "time-body-gyroscope-mean-x" -0.042549159015625
"3305" "17" "STANDING" "time-body-gyroscope-mean-x" -0.0269576937130769
"3306" "17" "LAYING" "time-body-gyroscope-mean-x" -0.0234756467113239
"3307" "19" "WALKING" "time-body-gyroscope-mean-x" -0.0274970979894231
"3308" "19" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.0388537087875
"3309" "19" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.205775427307692
"3310" "19" "SITTING" "time-body-gyroscope-mean-x" -0.0214151280054795
"3311" "19" "STANDING" "time-body-gyroscope-mean-x" -0.025090574020274
"3312" "19" "LAYING" "time-body-gyroscope-mean-x" -0.0312072730559566
"3313" "21" "WALKING" "time-body-gyroscope-mean-x" -0.0459323393842308
"3314" "21" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.062608688893617
"3315" "21" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.126388023595556
"3316" "21" "SITTING" "time-body-gyroscope-mean-x" -0.0198712820612471
"3317" "21" "STANDING" "time-body-gyroscope-mean-x" -0.0191731896359551
"3318" "21" "LAYING" "time-body-gyroscope-mean-x" -0.0305126188777778
"3319" "22" "WALKING" "time-body-gyroscope-mean-x" 0.0007771571
"3320" "22" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.13497880785381
"3321" "22" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.0779611213138889
"3322" "22" "SITTING" "time-body-gyroscope-mean-x" -0.0360430675032258
"3323" "22" "STANDING" "time-body-gyroscope-mean-x" -0.0275201762126984
"3324" "22" "LAYING" "time-body-gyroscope-mean-x" -0.0208311371125
"3325" "23" "WALKING" "time-body-gyroscope-mean-x" -0.0631156870355932
"3326" "23" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.0957940245941176
"3327" "23" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.0578230190203704
"3328" "23" "SITTING" "time-body-gyroscope-mean-x" -0.0472583464367647
"3329" "23" "STANDING" "time-body-gyroscope-mean-x" -0.0327397745133823
"3330" "23" "LAYING" "time-body-gyroscope-mean-x" -0.0113399724663889
"3331" "25" "WALKING" "time-body-gyroscope-mean-x" -0.0156305378067568
"3332" "25" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.0556121923307692
"3333" "25" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" 0.00299112856551724
"3334" "25" "SITTING" "time-body-gyroscope-mean-x" -0.0352052091230769
"3335" "25" "STANDING" "time-body-gyroscope-mean-x" -0.0247946750959459
"3336" "25" "LAYING" "time-body-gyroscope-mean-x" 0.00372723459589041
"3337" "26" "WALKING" "time-body-gyroscope-mean-x" -0.00334085938813559
"3338" "26" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" -0.0247950825654545
"3339" "26" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.010752208236
"3340" "26" "SITTING" "time-body-gyroscope-mean-x" -0.0370217449628205
"3341" "26" "STANDING" "time-body-gyroscope-mean-x" -0.0245345837959459
"3342" "26" "LAYING" "time-body-gyroscope-mean-x" -0.0170656239526316
"3343" "27" "WALKING" "time-body-gyroscope-mean-x" -0.08558835714
"3344" "27" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" -0.0940344886803922
"3345" "27" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.159826551905227
"3346" "27" "SITTING" "time-body-gyroscope-mean-x" -0.0371830822285714
"3347" "27" "STANDING" "time-body-gyroscope-mean-x" -0.026731653905
"3348" "27" "LAYING" "time-body-gyroscope-mean-x" -0.0195427328781081
"3349" "28" "WALKING" "time-body-gyroscope-mean-x" -0.105896207861111
"3350" "28" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" -0.129362970764706
"3351" "28" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.141096309502174
"3352" "28" "SITTING" "time-body-gyroscope-mean-x" -0.0339018030166667
"3353" "28" "STANDING" "time-body-gyroscope-mean-x" -0.0253281543540506
"3354" "28" "LAYING" "time-body-gyroscope-mean-x" -0.017367705735
"3355" "29" "WALKING" "time-body-gyroscope-mean-x" -0.00795668167188679
"3356" "29" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.0931989463020408
"3357" "29" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.0374126070957292
"3358" "29" "SITTING" "time-body-gyroscope-mean-x" -0.0379271112333333
"3359" "29" "STANDING" "time-body-gyroscope-mean-x" -0.0276075573307692
"3360" "29" "LAYING" "time-body-gyroscope-mean-x" -0.0258281004782609
"3361" "30" "WALKING" "time-body-gyroscope-mean-x" -0.0459505355861538
"3362" "30" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" -0.00355974576923077
"3363" "30" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.0745591301759677
"3364" "30" "SITTING" "time-body-gyroscope-mean-x" -0.0358426482048387
"3365" "30" "STANDING" "time-body-gyroscope-mean-x" -0.027613853538983
"3366" "30" "LAYING" "time-body-gyroscope-mean-x" -0.0267812218571429
"3367" "2" "WALKING" "time-body-gyroscope-mean-x" -0.0530258157347458
"3368" "2" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" -0.0576912634583333
"3369" "2" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.11594735287234
"3370" "2" "SITTING" "time-body-gyroscope-mean-x" -0.0454706620434783
"3371" "2" "STANDING" "time-body-gyroscope-mean-x" -0.0238623875712963
"3372" "2" "LAYING" "time-body-gyroscope-mean-x" -0.01847660675
"3373" "4" "WALKING" "time-body-gyroscope-mean-x" -0.0317982557795
"3374" "4" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.0393825198942308
"3375" "4" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.102838822533333
"3376" "4" "SITTING" "time-body-gyroscope-mean-x" -0.04944351156
"3377" "4" "STANDING" "time-body-gyroscope-mean-x" -0.0306449342357143
"3378" "4" "LAYING" "time-body-gyroscope-mean-x" -0.00923156347222222
"3379" "9" "WALKING" "time-body-gyroscope-mean-x" -0.0808360598653846
"3380" "9" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" -0.16396719
"3381" "9" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.0916383011071429
"3382" "9" "SITTING" "time-body-gyroscope-mean-x" -0.042328876778
"3383" "9" "STANDING" "time-body-gyroscope-mean-x" -0.029183136346
"3384" "9" "LAYING" "time-body-gyroscope-mean-x" -0.013632036148
"3385" "10" "WALKING" "time-body-gyroscope-mean-x" 0.0106894976215094
"3386" "10" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.0733447168425532
"3387" "10" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.124839594289474
"3388" "10" "SITTING" "time-body-gyroscope-mean-x" -0.0432432176851852
"3389" "10" "STANDING" "time-body-gyroscope-mean-x" -0.0281854325604545
"3390" "10" "LAYING" "time-body-gyroscope-mean-x" -0.019555937162069
"3391" "12" "WALKING" "time-body-gyroscope-mean-x" -0.1045136708758
"3392" "12" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" -0.0931234101769231
"3393" "12" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.112531564434783
"3394" "12" "SITTING" "time-body-gyroscope-mean-x" -0.0424159182941176
"3395" "12" "STANDING" "time-body-gyroscope-mean-x" -0.0300030427426229
"3396" "12" "LAYING" "time-body-gyroscope-mean-x" -0.0146546807316667
"3397" "13" "WALKING" "time-body-gyroscope-mean-x" -0.0174207634701754
"3398" "13" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" -0.13829376226
"3399" "13" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.122672201757447
"3400" "13" "SITTING" "time-body-gyroscope-mean-x" -0.0355124856836735
"3401" "13" "STANDING" "time-body-gyroscope-mean-x" -0.0295492164431579
"3402" "13" "LAYING" "time-body-gyroscope-mean-x" -0.00973609968045161
"3403" "18" "WALKING" "time-body-gyroscope-mean-x" -0.0399399716026786
"3404" "18" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" -0.0470683915017241
"3405" "18" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.0576548655654545
"3406" "18" "SITTING" "time-body-gyroscope-mean-x" -0.0333057034385965
"3407" "18" "STANDING" "time-body-gyroscope-mean-x" -0.0265873248835616
"3408" "18" "LAYING" "time-body-gyroscope-mean-x" -0.02517618068
"3409" "20" "WALKING" "time-body-gyroscope-mean-x" -0.0234104225980392
"3410" "20" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.0659193258862745
"3411" "20" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.111367747557778
"3412" "20" "SITTING" "time-body-gyroscope-mean-x" -0.036405928969697
"3413" "20" "STANDING" "time-body-gyroscope-mean-x" -0.0241335049573973
"3414" "20" "LAYING" "time-body-gyroscope-mean-x" -0.0231760616308824
"3415" "24" "WALKING" "time-body-gyroscope-mean-x" -0.0545126870724138
"3416" "24" "WALKING_UPSTAIRS" "time-body-gyroscope-mean-x" 0.0883163772152542
"3417" "24" "WALKING_DOWNSTAIRS" "time-body-gyroscope-mean-x" -0.0867069010690909
